0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
6904,F,SHoReqContainer,sourceUecContexId,TUeId,4,0,8,4,0,0,0,0,0,1,1,0,4435,""
6905,F,SHoReqContainer,sourceUplaneCellId,TCellId,4,0,12,4,0,0,0,0,0,1,1,0,69,""
6906,F,SHoReqContainer,sourceUeIndex,TUeIndexL3,2,0,16,2,0,0,0,0,0,1,1,0,4661,""
6907,F,SHoReqContainer,paddingSourceUeIndex,,2,0,18,2,0,0,0,0,0,1,0,0,0,""
6908,F,SHoReqContainer,ueS1X2Id,TS1apENBUES1APID,5,0,20,4,0,0,0,0,0,1,1,0,6276,""
6909,F,SHoReqContainer,linkId,TL3LinkId,4,0,24,4,0,0,0,0,0,1,1,0,887,""
6910,F,SHoReqContainer,uPlaneIpAddresses,STransportLayerAddressPair,17,0,28,56,0,4,0,0,0,1,1,0,6277,""
6911,F,SHoReqContainer,mainTrNwTla,STransportLayerAddressPair,17,0,84,56,0,4,0,0,0,1,1,0,6277,""
6912,F,SHoReqContainer,cause,EX2apCauseRadioNetwork,4,1,140,4,0,46,0,1,0,1,1,0,6282,""
6913,F,SHoReqContainer,gummei,SS1apGUMMEI,17,0,144,16,0,4,0,0,0,1,1,0,6334,""
6914,F,SHoReqContainer,hasRequestType,TBoolean,4,0,160,4,0,0,0,0,0,1,1,0,457,""
6915,F,SHoReqContainer,requestType,SS1apRequestType,17,0,164,8,0,2,0,0,0,1,1,0,6345,""
6916,F,SHoReqContainer,hasTraceActivation,TBoolean,4,0,172,4,0,0,0,0,0,1,1,0,457,""
6917,F,SHoReqContainer,traceActivation,SX2apTraceActivation,17,0,176,880,0,9,0,0,0,1,1,0,6565,""
6918,F,SHoReqContainer,hasSRVCCOperationPossible,TBoolean,4,0,1056,4,0,0,0,0,0,1,1,0,457,""
6919,F,SHoReqContainer,sRVCCOperationPossible,EX2apSRVCCOperationPossible,4,1,1060,4,0,1,0,1,0,1,1,0,6575,""
6920,F,SHoReqContainer,hasMdtTRSData,TBoolean,4,0,1064,4,0,0,0,0,0,1,1,0,457,""
6921,F,SHoReqContainer,mdtTRSData,SUecMdtTRSData,17,0,1068,28,0,6,0,0,0,1,1,0,6615,""
6922,F,SHoReqContainer,hasTraceCookie,TBoolean,4,0,1096,4,0,0,0,0,0,1,1,0,457,""
6923,F,SHoReqContainer,traceCookie,,4,0,1100,4,0,0,0,0,0,1,0,0,0,""
6924,F,SHoReqContainer,numOfSaeBearerInfo,TNumberOfItems,4,0,1104,4,0,0,0,0,0,1,1,0,427,""
6925,F,SHoReqContainer,paddingNumOfSaeBearerInfo,,4,0,1108,4,0,0,0,0,0,1,0,0,0,""
6926,F,SHoReqContainer,saeBearerInfo,,14,0,1112,1024,0,8,0,0,0,1,1,0,0,""
6927,F,SHoReqContainer,saeBearerInfo,SSaeBearerInfo,17,0,0,128,0,13,0,0,0,2,1,0,6663,""
6928,F,SHoReqContainer,hasIntraCellHo,TBoolean,4,0,2136,4,0,0,0,0,0,1,1,0,457,""
6929,F,SHoReqContainer,paddingHasIntraCellHo,,4,0,2140,4,0,0,0,0,0,1,0,0,0,""
6930,F,SHoReqContainer,intraCellHo,SUecIntraCellHo,17,0,2144,1032,0,26,0,0,0,1,1,0,6731,""
6931,F,SHoReqContainer,hasSelectedEHrpdTargetBcAndArfcn,TBoolean,4,0,3176,4,0,0,0,0,0,1,1,0,457,""
6932,F,SHoReqContainer,selectedEHrpdTargetBcAndArfcn,SEHrpdTargetBcAndArfcn,17,0,3180,8,0,2,0,0,0,1,1,0,6779,""
6933,F,SHoReqContainer,paddingSelectedEHrpdTargetBcAndArfcn,,4,0,3188,4,0,0,0,0,0,1,0,0,0,""
6934,F,SHoReqContainer,ueHistoryInformation,SUeHistoryInformation,17,0,3192,856,0,6,0,0,0,1,1,0,6868,""
6935,F,SHoReqContainer,ueGroupId,TUeGroup,4,0,4048,4,0,0,0,0,0,1,1,0,5502,""
6936,F,SHoReqContainer,poolId,TPoolId,4,0,4052,4,0,0,0,0,0,1,1,0,428,""
6937,F,SHoReqContainer,hasSdlData,TBoolean,4,0,4056,4,0,0,0,0,0,1,1,0,457,""
6938,F,SHoReqContainer,sdlData,SSdlHoData,17,0,4060,80,0,5,0,0,0,1,1,0,6876,""
6939,F,SHoReqContainer,pCellSwap,TBoolean,4,0,4140,4,0,0,0,0,0,1,1,0,457,""
6940,F,SHoReqContainer,hasProSeAuthorized,TBoolean,4,0,4144,4,0,0,0,0,0,1,1,0,457,""
6941,F,SHoReqContainer,proSeAuthorized,SX2apProSeAuthorized,17,0,4148,28,0,6,0,0,0,1,1,0,6894,""
7077,F,SPlmn,id,,14,0,0,3,0,3,0,0,0,1,1,0,0,""
7078,F,SPlmn,id,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
7080,F,SAppGummei,plmn,SPlmn,17,0,0,3,0,1,0,0,0,1,1,0,7076,""
7081,F,SAppGummei,mmegi,,14,0,3,2,0,2,0,0,0,1,1,0,0,""
7082,F,SAppGummei,mmegi,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
7083,F,SAppGummei,mmec,,0,0,5,1,0,0,0,0,0,1,0,0,0,""
7123,F,SMbmsBundleItem,actionType,EActionType,4,1,0,4,0,2,0,1,0,1,1,0,7118,""
7124,F,SMbmsBundleItem,sessionId,TSessionId,2,0,4,2,0,0,0,0,0,1,1,0,7121,""
7125,F,SMbmsBundleItem,sessionIndex,TSessionIndex,2,0,6,2,0,0,0,0,0,1,1,0,4426,""
7126,F,SMbmsBundleItem,rbIndex,TRbIndex,4,0,8,4,0,0,0,0,0,1,1,0,4425,""
7265,F,SAdetUnitInfo,version,EUnitVersion,4,1,0,4,0,76,0,1,0,1,1,0,7187,""
7266,F,SAdetUnitInfo,hwId,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
7267,F,SAdetUnitInfo,hwSwId,,4,0,8,4,0,0,0,0,0,1,0,0,0,""
7268,F,SAdetUnitInfo,cpuVolume,,4,0,12,4,0,0,0,0,0,1,0,0,0,""
7269,F,SAdetUnitInfo,productCode,,14,0,16,12,0,12,0,0,0,1,1,0,0,""
7270,F,SAdetUnitInfo,productCode,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
7271,F,SAdetUnitInfo,serialNumber,,14,0,28,16,0,16,0,0,0,1,1,0,0,""
7272,F,SAdetUnitInfo,serialNumber,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
7336,F,SModuleInfo,moduleVersion,EModuleVersion,4,1,0,4,0,61,0,1,0,1,1,0,7273,""
7337,F,SModuleInfo,modulePn,,14,0,4,12,0,12,0,0,0,1,1,0,0,""
7338,F,SModuleInfo,modulePn,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
7339,F,SModuleInfo,moduleSn,,14,0,16,16,0,16,0,0,0,1,1,0,0,""
7340,F,SModuleInfo,moduleSn,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
7380,F,SDeploymentInfo,unitAddr,TAaSysComNid,2,0,0,2,0,0,0,0,0,1,1,0,7350,""
7381,F,SDeploymentInfo,explicitPadding,,2,0,2,2,0,0,0,0,0,1,0,0,0,""
7382,F,SDeploymentInfo,unitType,EPhyDeployableUnit,4,1,4,4,0,27,0,1,0,1,1,0,7351,""
7404,F,SDlBufferStatusInd,amountDataOctets,,4,0,0,4,0,0,0,0,0,1,0,0,0,""
7405,F,SDlBufferStatusInd,amountOfRlcSduData,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
7406,F,SDlBufferStatusInd,amountCtrlOctets,,2,0,8,2,0,0,0,0,0,1,0,0,0,""
7407,F,SDlBufferStatusInd,ueIndex,TUeIndex,2,0,10,2,0,0,0,0,0,1,1,0,922,""
7408,F,SDlBufferStatusInd,rbId,TRadioBearerIdU8,0,0,12,1,0,0,0,0,0,1,1,0,7401,""
7409,F,SDlBufferStatusInd,lcId,TLogicalChannelIdU8,0,0,13,1,0,0,0,0,0,1,1,0,7402,""
7410,F,SDlBufferStatusInd,xsfnTimeStamp,,2,0,14,2,0,0,0,0,0,1,0,0,0,""
7447,F,SPowerOutputConnectParams,disconnectVoltage,,5,0,0,4,0,0,0,0,0,1,0,0,0,"< Disconnect voltage in 10mV for the output (-6000 to -4000)."
7448,F,SPowerOutputConnectParams,reconnectVoltage,,5,0,4,4,0,0,0,0,0,1,0,0,0,"< Reconnect voltage in 10mV for the output (-6000 to -4000)."
7449,F,SPowerOutputConnectParams,disconnectCurrent,,4,0,8,4,0,0,0,0,0,1,0,0,0,"< Disconnect current in 100mA for the output (0-500)."
7450,F,SPowerOutputConnectParams,disconnectDelay,,4,0,12,4,0,0,0,0,0,1,0,0,0,"< Disconnection delay, 0-65535 minutes - related to AC loss."
7460,F,SPowerOutputMode,period,EPowerPeriod,4,1,0,4,0,3,0,1,0,1,1,0,7451,"< Periodic mode setting of output."
7461,F,SPowerOutputMode,maintenance,EPowerMaintenance,4,1,4,4,0,3,0,1,0,1,1,0,7455,"< Maintenance mode of output."
7473,F,SPowerTime,hour,,4,0,0,4,0,0,0,0,0,1,0,0,0,"< Hours 0-23."
7474,F,SPowerTime,minute,,4,0,4,4,0,0,0,0,0,1,0,0,0,"< Minutes 0-59."
7476,F,SPowerPeriodSetting,day,EPowerDayOfWeek,4,1,0,4,0,9,0,1,0,1,1,0,7462,"< Day of week that setting concerns.                                      The EPowerDayOfWeek_Daily when outputMode.period=EPowerPeriod_Daily."
7477,F,SPowerPeriodSetting,offTime,SPowerTime,17,0,4,8,0,2,0,0,0,1,1,0,7472,"< Hour and minute setting when output is turned off."
7478,F,SPowerPeriodSetting,onTime,SPowerTime,17,0,12,8,0,2,0,0,0,1,1,0,7472,"< Hour and minute setting when output is turned back on."
7507,F,SRcpHttpInfo,status,EHttpServerStatus,4,1,0,4,0,2,0,1,0,1,1,0,7502,""
7508,F,SRcpHttpInfo,errorString,,14,0,4,256,0,256,0,0,0,1,1,0,0,""
7509,F,SRcpHttpInfo,errorString,TCharString,0,0,0,1,0,0,0,0,0,2,1,0,7505,""
7510,F,SRcpHttpInfo,serverIpAddress,,14,0,260,40,0,40,0,0,0,1,1,0,0,""
7511,F,SRcpHttpInfo,serverIpAddress,TCharString,0,0,0,1,0,0,0,0,0,2,1,0,7505,""
7512,F,SRcpHttpInfo,serverPort,,4,0,300,4,0,0,0,0,0,1,0,0,0,""
7513,F,SRcpHttpInfo,userName,,14,0,304,256,0,256,0,0,0,1,1,0,0,""
7514,F,SRcpHttpInfo,userName,TCharString,0,0,0,1,0,0,0,0,0,2,1,0,7505,""
7515,F,SRcpHttpInfo,password,,14,0,560,256,0,256,0,0,0,1,1,0,0,""
7516,F,SRcpHttpInfo,password,TCharString,0,0,0,1,0,0,0,0,0,2,1,0,7505,""
7517,F,SRcpHttpInfo,passiveSWAvailable,TBoolean,4,0,816,4,0,0,0,0,0,1,1,0,457,""
7518,F,SRcpHttpInfo,httpRootPath,,14,0,820,256,0,256,0,0,0,1,1,0,0,""
7519,F,SRcpHttpInfo,httpRootPath,TCharString,0,0,0,1,0,0,0,0,0,2,1,0,7505,""
7540,F,SPhyProxyCellTrswConfiguration,numOfMasterTrafficTypeUdpPort,TNumberOfItems,4,0,0,4,0,0,0,0,0,1,1,0,427,""
7541,F,SPhyProxyCellTrswConfiguration,masterTrafficTypeUdpPort,,14,0,4,6,0,3,0,0,0,1,1,0,0,""
7542,F,SPhyProxyCellTrswConfiguration,masterTrafficTypeUdpPort,,2,0,0,2,0,0,0,0,0,2,0,0,0,""
7543,F,SPhyProxyCellTrswConfiguration,paddingMasterTrafficTypeUdpPort,,2,0,10,2,0,0,0,0,0,1,0,0,0,""
7544,F,SPhyProxyCellTrswConfiguration,mCastIpAddress,STransportLayerAddress,17,0,12,24,0,2,0,0,0,1,1,0,890,""
7545,F,SPhyProxyCellTrswConfiguration,mCastUdpPort,,2,0,36,2,0,0,0,0,0,1,0,0,0,""
7546,F,SPhyProxyCellTrswConfiguration,paddingMCastUdpPort,,2,0,38,2,0,0,0,0,0,1,0,0,0,""
7548,F,SPhyProxyTrswConfiguration,masterIpAddress,STransportLayerAddress,17,0,0,24,0,2,0,0,0,1,1,0,890,""
7549,F,SPhyProxyTrswConfiguration,masterUdpPort,,2,0,24,2,0,0,0,0,0,1,0,0,0,""
7550,F,SPhyProxyTrswConfiguration,paddingMasterUdpPort,,2,0,26,2,0,0,0,0,0,1,0,0,0,""
7551,F,SPhyProxyTrswConfiguration,lengthOfMasterInterfaceName,TNumberOfItems,4,0,28,4,0,0,0,0,0,1,1,0,427,""
7552,F,SPhyProxyTrswConfiguration,masterInterfaceName,,14,0,32,8,0,8,0,0,0,1,1,0,0,""
7553,F,SPhyProxyTrswConfiguration,masterInterfaceName,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
7554,F,SPhyProxyTrswConfiguration,numOfCellTrswConfiguration,TNumberOfItems,4,0,40,4,0,0,0,0,0,1,1,0,427,""
7555,F,SPhyProxyTrswConfiguration,cellTrswConfiguration,,14,0,44,80,0,2,0,0,0,1,1,0,0,""
7556,F,SPhyProxyTrswConfiguration,cellTrswConfiguration,SPhyProxyCellTrswConfiguration,17,0,0,40,0,6,0,0,0,2,1,0,7539,""
7557,F,SPhyProxyTrswConfiguration,numOfDscp,TNumberOfItems,4,0,124,4,0,0,0,0,0,1,1,0,427,""
7558,F,SPhyProxyTrswConfiguration,dscp,,14,0,128,3,0,3,0,0,0,1,1,0,0,""
7559,F,SPhyProxyTrswConfiguration,dscp,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
7560,F,SPhyProxyTrswConfiguration,paddingDscp,,0,0,131,1,0,0,0,0,0,1,0,0,0,""
7567,F,SIsmCycleInfo,ismCycleBitmap,,14,0,0,8,0,2,0,0,0,1,1,0,0,""
7568,F,SIsmCycleInfo,ismCycleBitmap,,4,0,0,4,0,0,0,0,0,2,0,0,0,""
7582,F,SAaSysMbMsg,agent,,4,0,0,4,0,0,0,0,0,1,0,0,0,"< Who sent the message"
7583,F,SAaSysMbMsg,operation,,4,0,4,4,0,0,0,0,0,1,0,0,0,"< What is to be done? subscribe, update records?"
7584,F,SAaSysMbMsg,channel,,4,0,8,4,0,0,0,0,0,1,0,0,0,"< Channel on which the operation is done"
7585,F,SAaSysMbMsg,zone,TAaSysMbZoneId,4,0,12,4,0,0,0,0,0,1,1,0,7578,"< Zone on which the operation is done"
7586,F,SAaSysMbMsg,sicad,TAaSysComSicad,4,0,16,4,0,0,0,0,0,1,1,0,504,"< Sicad of the operation object (publisher, subscriber etc)"
7587,F,SAaSysMbMsg,size,TAaSysComMsgSize,2,0,20,2,0,0,0,0,0,1,1,0,7579,"< Size of the published message payload (0 if no payload)"
7588,F,SAaSysMbMsg,msgId,TAaSysComMsgId,2,0,22,2,0,0,0,0,0,1,1,0,7580,"< Message id of the message to publish or subscribe"
7589,F,SAaSysMbMsg,reserved,,4,0,24,4,0,0,0,0,0,1,0,0,0,"< Reserved for Message Broker internal usage."
7641,F,SHarqReleaseInfo,servingCellIndex,,0,0,0,1,0,0,0,0,0,1,0,0,0,""
7642,F,SHarqReleaseInfo,paddingServingCellIndex,,0,0,1,1,0,0,0,0,0,1,0,0,0,""
7643,F,SHarqReleaseInfo,ueIndex,TUeIndex,2,0,2,2,0,0,0,0,0,1,1,0,922,""
7644,F,SHarqReleaseInfo,crnti,,2,0,4,2,0,0,0,0,0,1,0,0,0,""
7645,F,SHarqReleaseInfo,harqId1,,0,0,6,1,0,0,0,0,0,1,0,0,0,""
7646,F,SHarqReleaseInfo,harqId2,,0,0,7,1,0,0,0,0,0,1,0,0,0,""
7647,F,SHarqReleaseInfo,validHarqId1,,0,0,8,1,0,0,0,0,0,1,0,0,0,""
7648,F,SHarqReleaseInfo,validHarqId2,,0,0,9,1,0,0,0,0,0,1,0,0,0,""
7649,F,SHarqReleaseInfo,ackReceivedHarqId1,,0,0,10,1,0,0,0,0,0,1,0,0,0,""
7650,F,SHarqReleaseInfo,ackReceivedHarqId2,,0,0,11,1,0,0,0,0,0,1,0,0,0,""
7651,F,SHarqReleaseInfo,lnCellIdServCell,TOaMLnCelId,4,0,12,4,0,0,0,0,0,1,1,0,920,""
7717,F,SEcgiPartnership,localECGI,SAdjECGI,17,0,0,16,0,2,0,0,0,1,1,0,454,""
7718,F,SEcgiPartnership,partnerECGI,SAdjECGI,17,0,16,16,0,2,0,0,0,1,1,0,454,""
7731,F,SRedirectingLink,outputLink,TLinkIndex,4,0,0,4,0,0,0,0,0,1,1,0,7729,""
7732,F,SRedirectingLink,inputLink,TLinkIndex,4,0,4,4,0,0,0,0,0,1,1,0,7729,""
7806,F,OamTestUplinkTestReportRespData,success,EUplinkReportRespSuccess,4,1,0,4,0,4,0,1,0,1,1,0,7800,""
7807,F,OamTestUplinkTestReportRespData,localCellResource,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
7808,F,OamTestUplinkTestReportRespData,resultStatus,,4,0,8,4,0,0,0,0,0,1,0,0,0,""
7809,F,OamTestUplinkTestReportRespData,throughputResult,,4,0,12,4,0,0,0,0,0,1,0,0,0,""
7810,F,OamTestUplinkTestReportRespData,receivedBitCount,,26,0,16,8,0,0,0,0,0,1,0,0,0,""
7811,F,OamTestUplinkTestReportRespData,defectedBitCount,,26,0,24,8,0,0,0,0,0,1,0,0,0,""
7812,F,OamTestUplinkTestReportRespData,receivedTransmissionBlocks,,26,0,32,8,0,0,0,0,0,1,0,0,0,""
7813,F,OamTestUplinkTestReportRespData,unreceivedTransmissionBlocks,,26,0,40,8,0,0,0,0,0,1,0,0,0,""
7826,F,SControlSignalInfo,controlSignalID,,0,0,0,1,0,0,0,0,0,1,0,0,0,""
7832,F,SPdschSections,crnti,TCrntiU16,2,0,0,2,0,0,0,0,0,1,1,0,7827,""
7833,F,SPdschSections,startPrb,TStartPrb,2,0,2,2,0,0,0,0,0,1,1,0,7828,""
7834,F,SPdschSections,numOfPrb,TNumPrb,2,0,4,2,0,0,0,0,0,1,1,0,7829,""
7835,F,SPdschSections,beamPatternID,TBeamPatternID,2,0,6,2,0,0,0,0,0,1,1,0,7830,""
7837,F,SDlScheduleInfo,vaxcId,TVaxCId,0,0,0,1,0,0,0,0,0,1,1,0,7824,""
7838,F,SDlScheduleInfo,numOfControlSignalInfo,,0,0,1,1,0,0,0,0,0,1,0,0,0,""
7839,F,SDlScheduleInfo,numOfSections,,0,0,2,1,0,0,0,0,0,1,0,0,0,""
7840,F,SDlScheduleInfo,controlSignalInfo,,14,0,3,2,0,2,0,0,0,1,1,0,0,""
7841,F,SDlScheduleInfo,controlSignalInfo,SControlSignalInfo,17,0,0,1,0,1,0,0,0,2,1,0,7825,""
7842,F,SDlScheduleInfo,paddingControlSignalInfo,,0,0,5,1,0,0,0,0,0,1,0,0,0,""
7843,F,SDlScheduleInfo,sections,,14,0,6,200,0,25,0,0,0,1,1,0,0,""
7844,F,SDlScheduleInfo,sections,SPdschSections,17,0,0,8,0,4,0,0,0,2,1,0,7831,""
7906,F,SUlcompPreCandidateCellInfo,plmnId,SPlmnId,17,0,0,12,0,3,0,0,0,1,1,0,450,""
7907,F,SUlcompPreCandidateCellInfo,eutraCellId,TOaMEutraCelId,4,0,12,4,0,0,0,0,0,1,1,0,446,""
7915,F,SAif2SDLoopBack,linkOrderNumber,TLinkIndex,4,0,0,4,0,0,0,0,0,1,1,0,7729,""
7916,F,SAif2SDLoopBack,sdLoopBackEnable,TBoolean,4,0,4,4,0,0,0,0,0,1,1,0,457,""
7978,F,OamTestCdmaLoopDoneV2NotifData,success,ECdmaLoopReportRespSuccess,4,1,0,4,0,34,0,1,0,1,1,0,7922,""
7979,F,OamTestCdmaLoopDoneV2NotifData,status,ECdmaLoopReportRespStatus,4,1,4,4,0,4,0,1,0,1,1,0,7957,""
7980,F,OamTestCdmaLoopDoneV2NotifData,ber,TCdmaLoopReportRespBer,4,0,8,4,0,0,0,0,0,1,1,0,7962,""
7981,F,OamTestCdmaLoopDoneV2NotifData,bler,TCdmaLoopReportRespBler,4,0,12,4,0,0,0,0,0,1,1,0,7963,""
7982,F,OamTestCdmaLoopDoneV2NotifData,berSuccess,ECdmaLoopReportRespBerSuccess,4,1,16,4,0,5,0,1,0,1,1,0,7964,""
7983,F,OamTestCdmaLoopDoneV2NotifData,sir,TCdmaLoopReportRespSir,4,0,20,4,0,0,0,0,0,1,1,0,7970,""
7984,F,OamTestCdmaLoopDoneV2NotifData,sirSuccess,ECdmaLoopReportRespSirSuccess,4,1,24,4,0,4,0,1,0,1,1,0,7971,""
7985,F,OamTestCdmaLoopDoneV2NotifData,pad,,4,0,28,4,0,0,0,0,0,1,0,0,0,""
7986,F,OamTestCdmaLoopDoneV2NotifData,receivedBits,TCdmaLoopReportRespReceivedBits,26,0,32,8,0,0,0,0,0,1,1,0,7976,""
7994,F,SSCell,sCellEarfcn,TEarfcnDl,4,0,0,4,0,0,0,0,0,1,1,0,7992,""
7996,F,SSCellsConfig,maxNumOfSCells,,4,0,0,4,0,0,0,0,0,1,0,0,0,""
7997,F,SSCellsConfig,numOfSCells,TNumberOfItems,4,0,4,4,0,0,0,0,0,1,1,0,427,""
7998,F,SSCellsConfig,sCells,,14,0,8,24,0,6,0,0,0,1,1,0,0,""
7999,F,SSCellsConfig,sCells,SSCell,17,0,0,4,0,1,0,0,0,2,1,0,7993,""
8001,F,SPCellConfig,pCellEarfcn,TEarfcnDl,4,0,0,4,0,0,0,0,0,1,1,0,7992,""
8002,F,SPCellConfig,numOfSCellsConfig,TNumberOfItems,4,0,4,4,0,0,0,0,0,1,1,0,427,""
8003,F,SPCellConfig,sCellsConfig,,14,0,8,192,0,6,0,0,0,1,1,0,0,""
8004,F,SPCellConfig,sCellsConfig,SSCellsConfig,17,0,0,32,0,3,0,0,0,2,1,0,7995,""
8015,F,SPMQAPProfile,hasPlmnId,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
8016,F,SPMQAPProfile,plmnId,SPlmnId,17,0,4,12,0,3,0,0,0,1,1,0,450,""
8017,F,SPMQAPProfile,cfgQCI,,4,0,16,4,0,0,0,0,0,1,0,0,0,""
8018,F,SPMQAPProfile,hasCfgARP,TBoolean,4,0,20,4,0,0,0,0,0,1,1,0,457,""
8019,F,SPMQAPProfile,cfgARP,,4,0,24,4,0,0,0,0,0,1,0,0,0,""
8020,F,SPMQAPProfile,pmQAPId,,4,0,28,4,0,0,0,0,0,1,0,0,0,""
8021,F,SPMQAPProfile,hasCfgQCIRange,TBoolean,4,0,32,4,0,0,0,0,0,1,1,0,457,""
8022,F,SPMQAPProfile,cfgQCIRange,,14,0,36,32,0,32,0,0,0,1,1,0,0,""
8023,F,SPMQAPProfile,cfgQCIRange,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
8024,F,SPMQAPProfile,hasCfgARPRange,TBoolean,4,0,68,4,0,0,0,0,0,1,1,0,457,""
8025,F,SPMQAPProfile,cfgARPRange,,14,0,72,2,0,2,0,0,0,1,1,0,0,""
8026,F,SPMQAPProfile,cfgARPRange,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
8027,F,SPMQAPProfile,paddingCfgARPRange,,2,0,74,2,0,0,0,0,0,1,0,0,0,""
8028,F,SPMQAPProfile,hasCfgUECategory,TBoolean,4,0,76,4,0,0,0,0,0,1,1,0,457,""
8029,F,SPMQAPProfile,cfgUECategory,EPmqapUeCategory,4,1,80,4,0,3,0,1,0,1,1,0,8010,""
8031,F,SPMQAPProfiles,numOfPmqapProfiles,TNumberOfItems,4,0,0,4,0,0,0,0,0,1,1,0,427,""
8032,F,SPMQAPProfiles,pmqapProfiles,,14,0,4,1680,0,20,0,0,0,1,1,0,0,""
8033,F,SPMQAPProfiles,pmqapProfiles,SPMQAPProfile,17,0,0,84,0,13,0,0,0,2,1,0,8014,""
8053,F,SRadarDetectionInfo,radarDetectionPayload,,14,0,0,16,0,16,0,0,0,1,1,0,0,""
8054,F,SRadarDetectionInfo,radarDetectionPayload,,0,0,0,1,0,0,0,0,0,2,0,0,0,""
8064,F,SCreList,ueId,TUeId,4,0,0,4,0,0,0,0,0,1,1,0,4435,""
8065,F,SCreList,uePositionInCre,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
8169,F,SReferenceClockStatusInfo,clockId,EReferenceClock,4,1,0,4,0,19,0,1,0,1,1,0,8148,"< Clock identifier."
8170,F,SReferenceClockStatusInfo,activityStatus,EStatus,4,1,4,4,0,46,0,1,0,1,1,0,377,"< Clock activity status."
8192,F,SL2PhyAddressess,pdschCw0SendReqAddress,TAaSysComSicad,4,0,0,4,0,0,0,0,0,1,1,0,504,""
8193,F,SL2PhyAddressess,pdschCw1SendReqAddress,TAaSysComSicad,4,0,4,4,0,0,0,0,0,1,1,0,504,""
8194,F,SL2PhyAddressess,srioType9Cos,,4,0,8,4,0,0,0,0,0,1,0,0,0,""
8195,F,SL2PhyAddressess,srioType9StreamId,,4,0,12,4,0,0,0,0,0,1,0,0,0,""
8196,F,SL2PhyAddressess,pdschEventQueueId,,4,0,16,4,0,0,0,0,0,1,0,0,0,""
8197,F,SL2PhyAddressess,antennaGroupId,,14,0,20,24,0,6,0,0,0,1,1,0,0,""
8198,F,SL2PhyAddressess,antennaGroupId,,4,0,0,4,0,0,0,0,0,2,0,0,0,""
8199,F,SL2PhyAddressess,pdschEventQueueIdmMIMO,,14,0,44,24,0,6,0,0,0,1,1,0,0,""
8200,F,SL2PhyAddressess,pdschEventQueueIdmMIMO,,4,0,0,4,0,0,0,0,0,2,0,0,0,""
8201,F,SL2PhyAddressess,puschReceiverAddress,,4,0,68,4,0,0,0,0,0,1,0,0,0,""
8202,F,SL2PhyAddressess,receiverEventQueueId,,4,0,72,4,0,0,0,0,0,1,0,0,0,""
8203,F,SL2PhyAddressess,hasPuschReceiverAddressPoolInfo,TBoolean,4,0,76,4,0,0,0,0,0,1,1,0,457,""
8204,F,SL2PhyAddressess,puschReceiverAddressPoolInfo,,14,0,80,48,0,6,0,0,0,1,1,0,0,""
8205,F,SL2PhyAddressess,puschReceiverAddressPoolInfo,SPuschReceiverAddressPoolInfo,17,0,0,8,0,2,0,0,0,2,1,0,818,""
8207,F,SL2MacPsAddresses,psUserUl,TAaSysComSicad,4,0,0,4,0,0,0,0,0,1,1,0,504,""
8208,F,SL2MacPsAddresses,psUserDl,TAaSysComSicad,4,0,4,4,0,0,0,0,0,1,1,0,504,""
8209,F,SL2MacPsAddresses,psUserMgmt,TAaSysComSicad,4,0,8,4,0,0,0,0,0,1,1,0,504,""
8210,F,SL2MacPsAddresses,dataCtrlPdcchClient,TAaSysComSicad,4,0,12,4,0,0,0,0,0,1,1,0,504,""
8211,F,SL2MacPsAddresses,numOfUeGroups,TNumberOfItems,4,0,16,4,0,0,0,0,0,1,1,0,427,""
8212,F,SL2MacPsAddresses,dataCtrlUlClient,,14,0,20,64,0,16,0,0,0,1,1,0,0,""
8213,F,SL2MacPsAddresses,dataCtrlUlClient,TAaSysComSicad,4,0,0,4,0,0,0,0,0,2,1,0,504,""
8214,F,SL2MacPsAddresses,dataCtrlDlClient,,14,0,84,64,0,16,0,0,0,1,1,0,0,""
8215,F,SL2MacPsAddresses,dataCtrlDlClient,TAaSysComSicad,4,0,0,4,0,0,0,0,0,2,1,0,504,""
8216,F,SL2MacPsAddresses,psUeCtrl,TAaSysComSicad,4,0,148,4,0,0,0,0,0,1,1,0,504,""
8217,F,SL2MacPsAddresses,isDataCtrlOverEM,TBoolean,4,0,152,4,0,0,0,0,0,1,1,0,457,""
8218,F,SL2MacPsAddresses,dataCtrlUlClientAdr,,4,0,156,4,0,0,0,0,0,1,0,0,0,""
8219,F,SL2MacPsAddresses,dataCtrlDlClientAdr,,4,0,160,4,0,0,0,0,0,1,0,0,0,""
